
2015;8;ESPANA;95067000;10;PAR
2015;8;ITALIA;95067000;147;PAR
2015;8;PORTUGAL;95067000;8;PAR
2015;8;U.S.A.;95067000;10;PAR
2015;8;VARIOS;95067000;104;PAR
2015;8;CHINA;95066900;73652;U
2015;8;HUNGRIA;95066900;14;U
2015;8;IRLANDA;95066900;240;U
2015;8;PAKISTAN;95066900;129;U
2015;8;U.S.A.;95066900;107;U
2015;8;CHINA;95066290;125272;U
2015;8;INDIA;95066290;1520;U
2015;8;ORIG.O.DEST.NO;95066290;433;U
2015;8;PAKISTAN;95066290;6445;U
2015;8;THAILANDIA;95066290;2065;U
2015;8;U.S.A.;95066290;574;U
2015;8;VARIOS;95066290;99;U
2015;8;CHINA;95066220;15780,61;U
2015;8;THAILANDIA;95066220;810;U
2015;8;U.S.A.;95066220;4;U
2015;8;VARIOS;95066220;60;U
2015;8;CHINA;95066210;154047;U
2015;8;FILIPINAS;95066210;2955;U
2015;8;HONG KONG;95066210;1200;U
2015;8;INDONESIA;95066210;1428;U
2015;8;ITALIA;95066210;1;U
2015;8;P. DESCONOCIDO;95066210;35;U
2015;8;PAKISTAN;95066210;30942;U
2015;8;REINO UNIDO;95066210;60;U
2015;8;SUIZA;95066210;1;U
2015;8;U.S.A.;95066210;1172;U
2015;8;VARIOS;95066210;2;U
2015;8;VIETNAM;95066210;3274;U
2015;8;CHINA;95066100;56567;U
